0,1,2,3,4,5,label
1.1446875,0.94535738,-0.095734317,0.28855791,-0.37786573,0.6326776,0
1.3650547,1.794689,-0.50146835,1.7075566000000002,-0.37786573,0.9952832,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
1.0181584000000001,-0.44365372,-0.0055711987,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.31556284,-0.45250093,-0.18589744,0.96620047,1.524757,0.9434824,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.20089059,-0.31094565,2.1583436000000003,0.32695484,0.20645998,0.67228997,0
1.8813339,1.7548766,-0.18589744,-0.85955255,-0.37786573,-0.94572324,0
1.9661947,-0.13842517,-0.27606055,-0.85955255,-0.37786573,-0.94572324,0
-0.26119092,-0.31979286,1.7075281000000002,0.33539373,-0.37786573,1.4706317,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.43923012,5.8550315,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.40312897,0.35259468,-0.095734317,0.95354214,0.49333831,1.0562253000000001,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.96277021,1.0647946000000001,-0.41130523,1.0100826999999999,-0.37786573,1.1842038000000001,0
0.44039322,-0.04552952,0.26491816,-0.85955255,-0.37786573,-0.94572324,0
0.49324070000000003,-0.32421646,-0.32114211,0.81851996,1.6737441000000002,1.3731243,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.3557066,-0.33306367,1.3468756000000002,0.40332676,-0.37786573,1.1445914,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.089267233,-0.2003556,2.2034252,0.15986489999999998,0.33108232,1.047084,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.032185182,-0.38172329,1.6624465,2.3071395,-0.37786573,0.17865882,0
0.035737377,-0.041105917,-0.050652758,0.94763492,-0.37786573,1.3274177,0
0.095190789,-0.28440404,-0.230979,0.6189403,-0.37786573,1.2756169,0
0.14481999,-0.19150839,1.0313047,1.1716872999999999,-0.37786573,0.8947287,0
0.2361174,-0.40826490000000004,0.26491816,0.71598749,0.26223547,1.2451458999999998,0
-0.0018656357999999999,0.025248116,0.17475504,0.91641104,0.7316518,1.2451458999999998,0
-0.19174391,-0.41711211,0.12967348,0.95860547,-0.37786573,1.1689682,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.033709629,-0.44365372,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.09586832099999999,-0.27555684,-0.095734317,0.95607381,-0.37786573,1.1263087,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.31827297,-0.32421646,1.3919571000000002,0.55902421,0.34323177,1.3121822,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.31878112,-0.42595931,0.17475504,0.25944376,1.2687955,1.2725698,0
0.30742761,-0.054376724,0.44524439,0.3303304,-0.37786573,1.0714608,0
-0.18530736,-0.33748727,0.40016284,0.13581407,0.17396268,1.3670301,0
0.21054057,0.18007419,-0.230979,0.6788564,1.5465535,0.95871792,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.09637647,-0.31536926,-0.230979,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.42396308,-0.45250093,-0.27606055,-0.85955255,-0.37786573,-0.94572324,0
-0.04590519999999999,-0.45250093,-0.18589744,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.51289397,-0.43923012,-0.59163147,0.96409075,-0.37786573,0.4285215,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
1.6641849999999998,4.050726200000001,-0.36622367,1.6096655,-0.37786573,0.67838418,0
0.18360868,0.3924071,-0.095734317,-0.85955255,-0.37786573,-0.94572324,0
1.1919453000000002,0.28181705,-0.0055711987,1.1759068000000001,-0.37786573,1.1750624,0
0.22019539999999999,-0.34633447,0.2198366,0.88645299,-0.37786573,0.7911271,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.044550137000000004,-0.34633447,-0.230979,-0.85955255,-0.37786573,-0.94572324,0
-0.08977538199999999,-0.41711211,-0.230979,-0.85955255,-0.37786573,-0.94572324,0
-0.40533579999999997,-0.45250093,-0.0055711987,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.08503265900000001,-0.38614689,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0
-0.057253857000000005,-0.38614689,0.85097843,1.3885667,-0.37786573,0.80331553,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.037769972,-0.23132081,-0.095734317,0.71640944,2.0364494,0.92215265,0
0.018460317,-0.18708479,-0.45638679,-0.85955255,-0.37786573,-0.94572324,0
-0.21732074,-0.45250093,0.26491816,0.36661761,0.61111219,0.87339896,0
-0.14956756,-0.31094565,1.1665493,0.66240057,-0.37786573,1.2756169,0
0.016427722,-0.43038291,-0.050652758,-0.85955255,-0.37786573,-0.94572324,0
-0.07876549099999999,-0.38172329,-0.27606055,1.1071299,-0.37786573,1.3761714,0
0.42599567,-0.23574442,-0.18589744,1.0134582,0.44339059999999997,1.1384972,0
0.10450685,0.08717854800000001,1.0313047,1.1805482,-0.37786573,1.5529036,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.14431184,-0.17823759,-0.0055711987,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.24289756,-0.30652205,-0.050652758,0.75649415,-0.37786573,0.9465295,0
-0.35655351,0.13141457,0.80589687,0.90375271,0.39084178,1.1476385,0
0.17818843,-0.23132081,-0.0055711987,1.2683126,-0.37786573,1.6047044,0
0.10196611,-0.44365372,0.039510361,0.49531062,1.1818727,1.0531781999999998,0
1.1909290000000001,4.9531410000000005,-0.32114211,1.5105086,0.57956973,0.67838418,0
0.25932286,-0.4038413,-0.32114211,2.0586143,-0.37786573,0.65705444,0
0.40888799,0.34374748,-0.41130523,-0.85955255,-0.37786573,-0.94572324,0
-0.40686025,-0.41268851,1.1214678,0.64214724,-0.37786573,0.98004767,0
0.0032158524,-0.29325125,-0.230979,0.87548244,1.3420873,1.2024864,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.58352181,0.82149652,-0.095734317,1.4252759,-0.37786573,1.6047044,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.042682078,-0.34633447,1.2116308999999998,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.62281865,0.47645554,-0.18589744,-0.85955255,-0.37786573,-0.94572324,0
-0.037944202,-0.4038413,0.17475504,0.56915088,-0.37786573,1.5864216999999998,0
-0.22714495,-0.41711211,-0.0055711987,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.39415168,0.91881577,-0.45638679,0.82949051,-0.37786573,0.87035185,0
-0.38314663,-0.44365372,0.89605999,-0.85955255,-0.37786573,-0.94572324,0
0.29353821,0.34817108,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0
0.19241660000000002,0.016400912,2.7894855,0.19488628,0.59570314,0.41938019,0
-0.28185564,-0.14284877,1.7976912,0.19193267,-0.37786573,0.90082291,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.42819765,-0.18266119,0.12967348,1.159451,-0.37786573,1.1781095,0
-0.15380213,0.10487296,1.3017940000000001,-0.083175022,-0.37786573,0.74542051,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.58419934,-0.44365372,-0.54654991,-0.85955255,-0.37786573,-0.94572324,0
0.14888518,-0.22689721,-0.230979,0.89193827,1.6549436999999998,1.4249251,0
-0.29049417,-0.29325125,0.40016284,-0.85955255,-0.37786573,-0.94572324,0
-0.16277943,-0.36402888,0.53540751,1.5809733,0.56096693,0.98309477,0
-0.39720542,-0.23132081,1.7976912,1.0210531999999999,0.49343709,1.2512401000000002,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
1.6154027,4.2896007,0.039510361,2.2096703,-0.37786573,0.85511633,0
1.3089889,0.92323937,-0.36622367,1.8282327,-0.37786573,0.69971393,0
0.11754934,0.09602575199999999,0.85097843,0.23539293,0.19984199,1.3274177,0
0.77678774,1.1311487,-0.0055711987,0.51851756,1.4689815,1.1659211,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
3.1054644000000002,-0.44807732,-0.54654991,-0.85955255,-0.37786573,-0.94572324,0
1.7776715,4.1568926,-0.45638679,1.2417301,-0.37786573,0.28530753,0
0.76154328,0.47645554,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0
-0.35943302,-0.41268851,2.023099,0.36324205,0.42284520000000003,0.86425764,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.01575019,-0.39057049,0.49032595,0.53961477,-0.37786573,1.2969467,0
-0.07978178799999999,-0.31094565,0.26491816,0.045096048,-0.37786573,1.0866964,0
-0.45039166,-0.37287609,10.318106,1.1413073999999999,0.19072167,0.44680414,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.19173906,-0.44365372,-0.41130523,-0.85955255,-0.37786573,-0.94572324,0
0.25847594,-0.30209845,-0.36622367,0.93835214,2.0977892999999996,1.2146748,0
-0.09756699699999999,-0.39499409999999996,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0
0.075034219,-0.36845248,0.40016284,0.13243852,-0.37786573,0.96481214,0
1.3940192,4.926599400000001,-0.50146835,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.24272818,-0.45250093,-0.0055711987,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
6.4394288,-0.44365372,-0.50146835,-0.85955255,-0.37786573,-0.94572324,0
0.16243582,0.05178973,-0.18589744,1.1543876,-0.37786573,0.92519976,0
-0.174975,-0.33748727,1.6624465,0.44383342,0.44036147,1.278664,0
-0.014399973,-0.027835111000000003,-0.18589744,-0.85955255,-0.37786573,-0.94572324,0
-0.19309898,-0.36402888,-0.095734317,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.018799083,0.016400912,1.3468756000000002,0.87041911,0.13748142,1.2024864,0
-0.098244529,-0.43038291,0.26491816,0.63877169,1.0542212,0.91301134,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.92990992,2.9050132,-0.45638679,0.70206333,-0.37786573,0.52602889,0
-0.32741965,-0.3994177,0.40016284,-0.18401971,-0.37786573,0.84597501,0
0.17869658,-0.41268851,-0.41130523,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.10653945,-0.067647531,0.12967348,0.18391572,0.8945663,1.0653666000000002,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.31640491,0.83476733,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.06487609,-0.35075807,-0.27606055,0.83708551,1.7015330000000002,1.1750624,0
-0.12212752,-0.43480652,0.80589687,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.089093003,-0.15611958,-0.230979,0.56450949,-0.37786573,1.1567798,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.0062695922,-0.25786243,0.44524439,0.76873053,0.45307064,1.306088,0
-0.09553440199999999,-0.40826490000000004,0.44524439,1.5020697,0.46258606,1.1415443,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.46546674,-0.45250093,-0.59163147,0.08644659,-0.37786573,0.71799656,0
-0.16362634,-0.40826490000000004,0.08459192,1.2303376,0.78321285,0.98309477,0
0.83014337,0.75514249,-0.32114211,0.75775998,1.1283361,0.6357246999999999,0
-0.029475055,-0.42153571,-0.36622367,0.9417277000000001,-0.37786573,1.6260341,0
-0.080628703,-0.32864006,1.1665493,0.81303469,-0.37786573,1.0440369,0
-0.19902738,-0.40826490000000004,0.40016284,0.90755021,-0.37786573,1.0684136999999998,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.64551596,0.63128162,-0.45638679,1.5809733,-0.37786573,1.0440369,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
10.796805,-0.40826490000000004,-0.54654991,-0.85955255,-0.37786573,-0.94572324,0
0.25745965,-0.21362640000000002,0.17475504,0.72737999,0.21297919,1.2634285,0
-0.027781226000000003,-0.34191087,0.17475504,0.71345583,0.57275419,1.3091351,0
0.51255035,-0.16054318,-0.14081588,0.90586243,1.2685321000000003,1.0958377000000001,0
-0.30014899,-0.40826490000000004,2.3386699,1.0185216000000001,-0.37786573,0.91605844,0
0.055385798,-0.41268851,-0.0055711987,-0.85955255,-0.37786573,-0.94572324,0
0.85741402,-0.41711211,0.62557063,-0.85955255,-0.37786573,-0.94572324,0
-0.51018384,-0.44807732,0.58048907,-0.85955255,-0.37786573,-0.94572324,0
-0.268305,-0.43480652,0.17475504,-0.85955255,-0.37786573,-0.94572324,0
-0.24340571,-0.44807732,-0.18589744,0.73159943,-0.37786573,1.2756169,0
0.87062589,4.913328599999999,0.35508128,-0.85955255,-0.37786573,-0.94572324,0
1.3333801,-0.45250093,-0.54654991,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.021514057000000003,-0.41268851,0.26491816,1.2050208999999998,-0.37786573,1.3975011999999998,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.023716035,-0.21362640000000002,1.7526096000000002,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.49086934,0.99844061,-0.41130523,0.58096532,-0.37786573,0.83073948,0
-0.054374347,-0.31536926,0.85097843,0.77716942,0.60218943,1.1537327,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.10128857,-0.27998044,-0.050652758,-0.19752193,-0.37786573,0.59611233,0
0.14617505,-0.45250093,-0.41130523,0.97084186,-0.37786573,1.0562253000000001,0
-0.17768513,-0.37287609,0.76081531,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.096884618,-0.36402888,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0
0.24729667,-0.15169597,0.30999972,1.1628265,0.26681209,1.0105187,0
-0.18327476,-0.43038291,-0.14081588,0.78645219,1.1174707,1.7479183,0
-0.037605436,-0.42595931,0.89605999,0.27125820000000006,-0.37786573,1.0440369,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
1.5010691999999999,1.7548766,0.17475504,1.3830813999999998,-0.37786573,0.55040574,0
0.50255676,0.71090646,-0.095734317,-0.85955255,-0.37786573,-0.94572324,0
0.38043166,-0.036682315,-0.0055711987,0.45522591,-0.37786573,0.98918898,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.16311335,-0.37287609,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0
-0.13042729,-0.43480652,0.2198366,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.21070995,-0.26670963,-0.050652758,-0.85955255,-0.37786573,-0.94572324,0
0.49561206,0.10044935,0.2198366,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.12619271,-0.39057049,-0.41130523,0.59953087,4.2655925,1.5803274999999999,0
0.98089418,1.0205586,-0.050652758,0.8159883000000001,0.36858426,1.0257543,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.014738738999999999,-0.44807732,-0.230979,1.3839253,1.8067624,1.4188309,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
6.924202799999999,-0.45250093,-0.54654991,-0.85955255,-0.37786573,-0.94572324,0
-0.059963984000000005,-0.31094565,0.039510361,0.16492823,-0.37786573,0.67533708,0
0.86571378,-0.35960528,-0.230979,0.863668,0.66678891,0.96176503,0
-0.11060948,-0.33748727,0.67065219,1.5581883,-0.37786573,0.85816343,0
0.16514594,-0.37729969,-0.14081588,1.3548111999999999,-0.37786573,1.4401607,0
-0.07232893900000001,-0.45250093,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0
5.0816552,-0.43038291,-0.54654991,-0.85955255,-0.37786573,-0.94572324,0
-0.25204424,-0.40826490000000004,0.12967348,0.38982455,1.2859167,0.9434824,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.77611021,1.2196207000000001,-0.230979,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.34706322,-0.25786243,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
1.0879442,3.4845051,0.49032595,1.0936276000000003,0.36575269,0.9465295,0
-0.22697556,-0.43923012,-0.14081588,1.7375147000000002,-0.37786573,1.2542872,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.050643075999999995,-0.38614689,0.08459192,0.72822388,0.49547846,0.97700056,0
-0.029475055,-0.33748727,-0.095734317,1.0100826999999999,-0.37786573,1.1110732,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.11314538,0.60474001,-0.050652758,0.28644819,-0.37786573,0.44070993,0
-0.58793061,-0.45250093,0.12967348,-0.85955255,-0.37786573,-0.94572324,0
-0.28219440000000007,-0.45250093,-0.14081588,1.3387773,-0.37786573,0.96785924,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.25983585,-0.35075807,1.5722833999999999,0.060707987000000005,0.34668893,1.0958377000000001,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.30353181,-0.063223929,0.49032595,0.81345663,-0.37786573,1.2268632,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.5045942,-0.33748727,1.3919571000000002,1.2653590000000001,-0.37786573,0.69666682,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.048615327,-0.30652205,0.62557063,0.69109278,0.26322323,1.0501311000000002,0
-0.13771075,-0.45250093,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0
0.34215112,0.0075537072999999995,-0.45638679,0.37801011,-0.37786573,1.0958377000000001,0
1.7795346999999997,1.1444195,-0.095734317,0.50037395,-0.37786573,0.59915943,0
0.049626777999999996,-0.42153571,0.12967348,0.75016498,0.68641241,1.2847583,0
-0.17074043,-0.45250093,-0.14081588,-0.85955255,-0.37786573,-0.94572324,0
0.66533377,1.1709611,-0.41130523,1.4138833999999998,-0.37786573,1.3304648000000001,0
